ConceptEn	ConceptIt	POS	Class	LetterCount	SyllableCount	FreqItWaC	LogFreqItWaC	FreqRepubblica	LogFreqRepubblica	FreqWikipedia	LogFreqWikipedia	MeanFamiliarityBlind	SDFamiliarityBlind	MeanFamiliaritySighted	SDFamiliaritySighted	FeaturesCountBlind	FeaturesCountSighted	DistinguishingFeaturesCountBlind	DistinguishingFeaturesPercentBlind	DistinguishingFeaturesCountSighted	DistinguishingFeaturesPercentSighted	AverageDistinctivenessAcrossFeatsBlind	AverageDistinctivenessAcrossFeatsSighted	MeanCueValidityBlind	MeanCueValiditySighted	IntercorrelatedFeatsCountBlind	IntercorrelatedFeatsPercentBlind	IntercorrelationalDensityBlind	IntercorrelatedFeatsCountSighted	IntercorrelatedFeatsPercentSighted	IntercorrelationalDensitySighted	FeatureEn	DistinguishingBlind	DistinguishingSighted	DistinctivenessBlind	DistinctivenessSighted	FeatureIt	FeatureTypeCoarse	FeatureTypeGranular	ConceptFeatureCountBlind	ConceptFeatureRankBlind	ConceptFeatureCountSighted	ConceptFeatureRankSighted	NegatedConceptFeatureBlind	NegatedConceptFeatureSighted
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	product	D	D	1.000	0.500	prodotto	par:eco	mer:eco	3	15	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	public	D	ND	0.500	0.333	pubblico	pnp:ppe:eco	pnp:ppe:eco	0	NA	3	19	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	sale	NA	D	NA	1.000	vendita	eco	eco	0	NA	2	36	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	seller	D	NA	1.000	NA	venditore	eco	eco	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	shop	ND	D	0.333	0.500	esercizio:locale:bottega	isa:eco	isa:eco	4	12	2	36	POS	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	shopkeeper	D	NA	1.000	NA	negoziante	eco	eco	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	showcase	D	NA	1.000	NA	vetrina	par	mer	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	small	ND	ND	0.062	0.038	piccolo	ppe	ppe	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	someone	ND	ND	0.040	0.059	qualcuno	eco	eco	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	something	ND	ND	0.032	0.034	qualcosa	eco	eco	2	36	3	19	POS	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	structure	NA	D	NA	1.000	struttura	isa	isa	0	NA	2	36	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	stuff	NA	D	NA	0.500	roba	eco	eco	0	NA	2	36	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	supermarket	D	D	1.000	0.500	supermercato	tax	exa	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	thing	ND	ND	0.038	0.028	cosa	eco:par	eco:mer	5	9	9	7	POS	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_be_run	NA	D	NA	1.000	essere_gestito	eve	eve	0	NA	2	36	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_be_used	ND	ND	0.048	0.034	essere_usato:essere_adibito	eve	eve	0	NA	2	36	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_buy	D	D	1.000	0.500	comprare:acquistare:comperare	eve	eve	11	2	13	3	POS	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_contain	ND	ND	0.250	0.200	racchiudere:contenere	eve	eve	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_eat	ND	ND	0.200	0.167	mangiare	eve	eve	0	NA	3	19	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_enter	D	NA	1.000	NA	entrare	eve	eve	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_expose	D	NA	1.000	NA	esporre	eve	eve	4	12	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_find	ND	D	0.200	1.000	trovare	eve	eve	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_go	ND	ND	0.071	0.071	andare:recarsi	eve	eve	6	7	10	5	POS	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_pay	D	D	1.000	1.000	pagare	eve	eve	2	36	0	NA	POS	NA
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	to_sell	D	D	1.000	0.500	vendere	eve	eve	12	1	13	3	POS	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	type	NA	D	NA	1.000	tipo	eco:eab	eco:eab	0	NA	2	36	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	usually	ND	ND	0.053	0.029	in_genere:di_solito	tim:qua	tim:qua	2	36	2	36	POS	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	various	NA	ND	NA	0.250	vario	qua	qua	0	NA	2	36	NA	POS
shop	negozio	n	art_loc	7	3	83963	11.3381	17111	9.7475	6302	8.7486	2.9091	0.2875	2.7308	0.5231	36	36	21	58.3333	18	50.0000	0.6009	0.4444	0.0011	0.0139	22	3.4921	3.95498	44	6.9841	8.17129	various_kind	NA	D	NA	0.500	vario_tipo	qua	qua	0	NA	2	36	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	action	ND	ND	0.043	0.040	azione	isa:eco	isa:eco	0	NA	8	5	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	adversion	NA	D	NA	1.000	avversione	eab:isa	eab:isa	0	NA	4	11	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	animal	ND	ND	0.077	0.043	animale	eco	eco	0	NA	3	18	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	bad	ND	D	0.333	0.500	brutto:male:cattivo	eva:pnp:man	eva:pnp:man	2	28	2	32	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	consequence	NA	D	NA	1.000	conseguenza	eab	eab	0	NA	3	18	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	deep	D	ND	1.000	0.333	profondo	pnp	pnp	0	NA	2	32	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	difficult	D	D	0.500	1.000	difficile	pnp	pnp	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	event	ND	ND	0.250	0.250	fatto:evento	eco:eab	eco:eab	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	evil	D	NA	0.500	NA	male	man:eva:eab	man:eva:eab	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	feeling	ND	ND	0.067	0.083	sentimento:sensazione	isa:eab	isa:eab	15	2	17	2	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	grudge	NA	D	NA	1.000	astio	eab	eab	0	NA	3	18	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	human	ND	ND	0.250	0.250	umano:uomano	eco:spa	eco:spa	2	28	2	32	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	life	ND	ND	0.077	0.111	vita	tim:eco	tim:eco	0	NA	2	32	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	love	ND	D	0.167	0.500	amore	tax:eab	eab:ant	3	11	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	malice	NA	D	NA	1.000	cattiveria	tax:eab	eab:coo	0	NA	2	32	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	man	ND	ND	0.053	0.038	uomo	eco	eco	0	NA	3	18	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	mood	ND	ND	0.200	0.333	stato_d'_animo	isa:eab	isa:eab	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	more	ND	ND	0.167	0.111	più	qua	qua	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	negative	ND	ND	0.250	0.250	negativo	eva:pnp:ppe	eva:pnp:ppe	7	3	7	6	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	not_to_bear	NA	D	NA	1.000	non_sopportare	eve	eve	0	NA	2	32	NA	NEG
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	not_to_love	D	NA	1.000	NA	non_volere_bene	eve	eve	2	28	0	NA	NEG	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	not_to_see	ND	ND	0.333	0.333	non_vedere	eve	eve	2	28	2	32	NEG	NEG
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	not_to_speak	NA	D	NA	1.000	non_parlare	eve	eve	0	NA	2	32	NA	NEG
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	other_person	ND	ND	0.083	0.056	altra_persona	eco	eco	2	28	8	5	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	person	ND	ND	0.023	0.022	persona	eco:spa:isa	eco:spa:isa	15	2	17	2	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	rancor	D	D	1.000	1.000	rancore:ranbone	eab:tax	eab:coo	2	28	4	11	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	situation	ND	ND	0.100	0.250	situazione	eco:eab	eco:eab	3	11	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	someone	ND	ND	0.040	0.059	qualcuno	eco	eco	5	5	3	18	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	something	ND	ND	0.032	0.034	qualcosa	eco:isa	eco:isa	6	4	4	11	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	soul	D	ND	0.500	0.250	animo	eab	eab	0	NA	2	32	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	strong	ND	ND	0.200	0.333	forte	ppe:pnp:eva	ppe:pnp:eva	4	8	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	thing	ND	ND	0.038	0.028	cosa	eco:eab	eco:eab	2	28	4	11	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	to_arrive	ND	ND	0.200	0.250	arrivare	eve	eve	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	to_be_felt	ND	ND	0.250	0.143	essere_provato	eve	eve	0	NA	2	32	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	to_feel	ND	ND	0.200	0.250	provare:sentire	eve	eve	4	8	8	5	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	to_hate	NA	D	NA	1.000	detestare:volere_male	eve:isa	eve:isa	0	NA	4	11	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	to_lead	D	D	0.500	0.500	portare	eve	eve	3	11	2	32	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	to_love	ND	ND	0.250	0.333	amare	tax	ant	4	8	2	32	POS	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	to_suffer	NA	D	NA	0.500	subire:soffrire	eve	eve	0	NA	2	32	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	ugly	ND	NA	0.333	NA	brutto	eva	eva	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	unpleasant	D	ND	0.500	0.333	antipatico:sgradevole	eva:ppe	eva:ppe	0	NA	3	18	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	usually	ND	ND	0.053	0.029	solitamente:di_solito	tim:qua	tim:qua	0	NA	2	32	NA	POS
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	verb	ND	ND	0.059	0.083	verbo	isa	isa	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	war	D	D	0.500	1.000	guerra:bellico	tax:eco	exa:eco	2	28	0	NA	POS	NA
to_hate	odiare	v	abs_event	6	3	36774	10.5125	6032	8.7048	2051	7.6261	1.5909	0.8344	1.8462	0.8177	28	32	7	25.0000	12	37.5000	0.2884	0.4068	0.0179	0.0156	98	25.9259	18.9507	92	18.5484	16.52143	wrong	D	D	0.500	0.500	torto	eab:eco	eab:eco	2	28	3	18	POS	POS
to_eavesdrop	origliare	v	aud_event	9	4	616	6.4232	165	5.1059	65	4.1744	2.1364	0.8144	1.5000	0.6355	32	19	13	40.6250	8	42.1053	0.4314	0.4207	0.0134	0.0083	81	16.3306	17.35939	31	18.1287	6.96977	action	ND	ND	0.043	0.040	azione	isa:eco	isa:eco	9	3	15	2	POS	POS
to_eavesdrop	origliare	v	aud_event	9	4	616	6.4232	165	5.1059	65	4.1744	2.1364	0.8144	1.5000	0.6355	32	19	13	40.6250	8	42.1053	0.4314	0.4207	0.0134	0.0083	81	16.3306	17.35939	31	18.1287	6.96977	attention	D	ND	0.500	0.250	attenzione	eab:man	eab:man	2	32	0	NA	POS	NA
to_eavesdrop	origliare	v	aud_event	9	4	616	6.4232	165	5.1059	65	4.1744	2.1364	0.8144	1.5000	0.6355	32	19	13	40.6250	8	42.1053	0.4314	0.4207	0.0134	0.0083	81	16.3306	17.35939	31	18.1287	6.96977	away	ND	NA	0.250	NA	lontano	spa	spa	3	16	0	NA	POS	NA
to_eavesdrop	origliare	v	aud_event	9	4	616	6.4232	165	5.1059	65	4.1744	2.1364	0.8144	1.5000	0.6355	32	19	13	40.6250	8	42.1053	0.4314	0.4207	0.0134	0.0083	81	16.3306	17.35939	31	18.1287	6.96977	bad	ND	D	0.333	0.500	cattivo:brutto	pnp:eva	pnp:eva	2	32	0	NA	POS	NA
