Subject	Group	ConceptIt	ConceptEn	POS	Class	Phrase	FeatureIt	FeatureEn	FeatureTypeGranular	FeatureTypeCoarse	Polarity	FeatureOrder
41	s	kiwi	kiwi	n	fruit	nelle_torte	torta	cake	eco	eco	p	18
41	s	libertà	freedom	n	ideal	è_un'espressione	espressione	expression	isa	isa	p	1
41	s	libertà	freedom	n	ideal	che_va_vissuta	vivere	to_live	eve	eve	p	2
41	s	libertà	freedom	n	ideal	fino_in_fondo	fino_in_fondo	to_the_end	man	man	p	3
41	s	libertà	freedom	n	ideal	molti	molto	very	qua	qua	p	4
41	s	libertà	freedom	n	ideal	tentano	tentare	to_try	eve	eve	p	5
41	s	libertà	freedom	n	ideal	in_alcuni_casi	alcuni_casi	some_cases	qua	qua	p	6
41	s	libertà	freedom	n	ideal	di_privarti	privare	to_deprive	eve	eve	p	7
41	s	libertà	freedom	n	ideal	è_una_cosa	cosa	thing	eco	eco	p	8
41	s	libertà	freedom	n	ideal	che_non_è_piacevole	non_piacevole	not_pleasant	eva	eva	n	9
41	s	libertà	freedom	n	ideal	dove_manca	mancare	to_miss	eve	eve	p	10
41	s	libertà	freedom	n	ideal	ci_sono_tanti	tanto	much	qua	qua	p	11
41	s	libertà	freedom	n	ideal	aspetti	aspetto	appearance	eab	eab	p	12
41	s	libertà	freedom	n	ideal	il_carcere	carcere	prison	eco	eco	p	13
41	s	libertà	freedom	n	ideal	altri_tipi	altro_tipo	other_kind	qua	qua	p	14
41	s	libertà	freedom	n	ideal	di_atti	atto	act	eco	eco	p	15
41	s	libertà	freedom	n	ideal	può_essere_impedita	essere_impedito	to_be_prevented	eve	eve	p	16
41	s	libertà	freedom	n	ideal	con_molte	molto	many	qua	qua	p	17
41	s	libertà	freedom	n	ideal	azioni	azione	action	eab	eab	p	18
41	s	libertà	freedom	n	ideal	di_conseguenza	conseguenza	consequence	eab	eab	p	19
41	s	libertà	freedom	n	ideal	(è_un_atto)_piacevole_averla	piacevole	pleasant	eva	eva	p	20
41	s	libertà	freedom	n	ideal	spiacevole_non_averla	spiacevole	unpleasant	eva	eva	p	21
41	s	mare	sea	n	nat_loc	è_una_cosa	cosa	thing	isa	isa	p	1
41	s	mare	sea	n	nat_loc	piacevole	piacevole	pleasant	eva	eva	p	2
41	s	mare	sea	n	nat_loc	per_chi_gli_garba	garbare	to_like	eva	eva	p	3
41	s	mare	sea	n	nat_loc	può_essere_pericoloso	pericoloso	dangerous	pnp	pnp	p	4
41	s	mare	sea	n	nat_loc	molto	molto	very	qua	qua	p	5
41	s	mare	sea	n	nat_loc	ha_molti_colori	molti_colori	many_colors	qua	qua	p	6
41	s	mare	sea	n	nat_loc	dall'azzurro_chiaro	azzurro_chiaro	light_blue	ppe	ppe	p	7
41	s	mare	sea	n	nat_loc	al_verde_intenso	verde_intenso	bright_green	ppe	ppe	p	8
41	s	mare	sea	n	nat_loc	quando_è_calmo	calmo	calm	ppe	ppe	p	9
41	s	mare	sea	n	nat_loc	può_diventare	diventare	to_become	eve	eve	p	10
41	s	mare	sea	n	nat_loc	burrascoso	burrascoso	tempestuous	pnp	pnp	p	11
41	s	mare	sea	n	nat_loc	che_assume	assumere	to_assume	eve	eve	p	12
41	s	mare	sea	n	nat_loc	un_altro_aspetto	aspetto	appearance	eab	eab	p	13
41	s	mare	sea	n	nat_loc	divide	dividere	to_divide	eve	eve	p	14
41	s	mare	sea	n	nat_loc	diversi	diverso	different	qua	qua	p	15
41	s	mare	sea	n	nat_loc	continenti	continente	continent	spa	spa	p	16
41	s	mare	sea	n	nat_loc	può_esser_navigato	essere_navigato	to_be_sailed	eve	eve	p	17
41	s	mare	sea	n	nat_loc	esplorato	essere_esplorato	to_be_explored	eve	eve	p	18
41	s	massaggiare	to_massage	v	tac_event	è_un_atto	atto	act	isa	isa	p	1
41	s	massaggiare	to_massage	v	tac_event	che_viene_fatto_per_piacere	piacere	pleasure	eab	eab	p	2
41	s	massaggiare	to_massage	v	tac_event	può_essere_piacevole	piacevole	pleasant	eva	eva	p	3
41	s	massaggiare	to_massage	v	tac_event	come_spiacevole	spiacevole	unpleasant	eva	eva	p	4
41	s	massaggiare	to_massage	v	tac_event	può_essere_utilizzato	essere_utilizzato	to_be_used	eve	eve	p	5
41	s	massaggiare	to_massage	v	tac_event	per_la_riabilitazione	riabilitazione	rehabilitation	eco	eco	p	6
41	s	massaggiare	to_massage	v	tac_event	per_un'abilitazione	abilitazione	enabling	eco	eco	p	7
41	s	massaggiare	to_massage	v	tac_event	a_qualcosa	qualcosa	something	eco	eco	p	8
41	s	massaggiare	to_massage	v	tac_event	per_sentirsi	sentire	to_feel	eve	eve	p	9
41	s	massaggiare	to_massage	v	tac_event	tonificare	tonificare	to_tone_up	eve	eve	p	10
41	s	massaggiare	to_massage	v	tac_event	qualche_arto	arto	limb	eco	eco	p	11
41	s	matita	pencil	n	tool	è_un_oggetto	oggetto	object	isa	isa	p	1
41	s	matita	pencil	n	tool	che_serve_per_colorare	colorare	to_color	eve	eve	p	2
41	s	matita	pencil	n	tool	scrivere	scrivere	to_write	eve	eve	p	3
41	s	matita	pencil	n	tool	per_appuntare	appuntare	to_sharpen	eve	eve	p	4
41	s	matita	pencil	n	tool	per_sottolineare	sottolineare	to_underline	eve	eve	p	5
41	s	matita	pencil	n	tool	qualcosa	qualcosa	something	eco	eco	p	6
41	s	matita	pencil	n	tool	che_stiamo_leggendo	leggere	to_read	eve	eve	p	7
41	s	matita	pencil	n	tool	per_rafforzare	rafforzare	to_strengthen	eve	eve	p	8
41	s	matita	pencil	n	tool	un_aggettivo	aggettivo	adjective	eab	eab	p	9
41	s	matita	pencil	n	tool	o_per_correggere	correggere	to_correct	eve	eve	p	10
41	s	matita	pencil	n	tool	eventuali	eventuale	possible	pnp	pnp	p	11
41	s	matita	pencil	n	tool	errori	errore	error	eco	eco	p	12
41	s	matita	pencil	n	tool	come_usavano	essere_usato	to_be_used	eve	eve	p	13
41	s	matita	pencil	n	tool	una_volta	una_volta	once	qua	qua	p	14
41	s	matita	pencil	n	tool	le_maestre	maestra	teacher	eco	eco	p	15
41	s	matita	pencil	n	tool	nella_scuola	scuola	school	spa	spa	p	16
41	s	matita	pencil	n	tool	per_poi	poi	then	tim	tim	p	17
41	s	matita	pencil	n	tool	dare_voti	voto	vote	eco	eco	p	18
41	s	melanzana	eggplant	n	vegetable	è_un_ortaggio	ortaggio	vegetable	isa	isa	p	1
41	s	melanzana	eggplant	n	vegetable	che_può_essere_cucinato	essere_cucinato	to_be_cooked	eve	eve	p	2
41	s	melanzana	eggplant	n	vegetable	in_molte_maniere	molte_maniere	many_ways	qua	qua	p	3
41	s	melanzana	eggplant	n	vegetable	a_diverse_colorazioni	diversa_colorazione	different_coloration	qua	qua	p	4
41	s	melanzana	eggplant	n	vegetable	dal_violaceo	viola	purple	ppe	ppe	p	5
41	s	melanzana	eggplant	n	vegetable	al_quasi	quasi	almost	qua	qua	p	6
41	s	melanzana	eggplant	n	vegetable	nero	nero	black	ppe	ppe	p	7
41	s	melanzana	eggplant	n	vegetable	violaceo_scuro	viola_scuro	dark_purple	ppe	ppe	p	8
41	s	melanzana	eggplant	n	vegetable	non_è_buono_crudo	non_è_buono_crudo	it_is_not_good_raw	eva	eva	n	9
41	s	melanzana	eggplant	n	vegetable	va_cotto	essere_cotto	to_be_cooked	eve	eve	p	10
41	s	melanzana	eggplant	n	vegetable	(è_un_ortaggio)_che_si_coglie	essere_colto	to_be_picked	eve	eve	p	11
41	s	melanzana	eggplant	n	vegetable	nella_stagione	stagione	season	tim	tim	p	12
41	s	melanzana	eggplant	n	vegetable	può_essere_coltivato	essere_coltivato	to_be_cultivated	eve	eve	p	13
41	s	melanzana	eggplant	n	vegetable	in_campagna	campagna	countryside	spa	spa	p	14
41	s	melanzana	eggplant	n	vegetable	all'aperto	aperto	openair	spa	spa	p	15
41	s	melanzana	eggplant	n	vegetable	in_serra	serra	greenhouse	spa	spa	p	16
41	s	melanzana	eggplant	n	vegetable	può_essere_utilizzato	essere_utilizzato	to_be_used	eve	eve	p	17
41	s	melanzana	eggplant	n	vegetable	per_tante	tanto	many	qua	qua	p	18
41	s	melanzana	eggplant	n	vegetable	cose	cosa	thing	eco	eco	p	19
41	s	montagna	mountain	n	nat_loc	è_un_luogo	luogo	place	isa	isa	p	1
41	s	montagna	mountain	n	nat_loc	molto	molto	very	qua	qua	p	2
41	s	montagna	mountain	n	nat_loc	pericoloso	pericoloso	dangerous	pnp	pnp	p	3
41	s	montagna	mountain	n	nat_loc	chi_non_è_capace	non_essere_capace	not_to_be_able	eve	eve	n	4
41	s	montagna	mountain	n	nat_loc	di_camminare	camminare	to_walk	eve	eve	p	5
41	s	montagna	mountain	n	nat_loc	piacevole	piacevole	pleasant	eva	eva	p	6
41	s	montagna	mountain	n	nat_loc	una_cosa	cosa	thing	isa	isa	p	7
41	s	montagna	mountain	n	nat_loc	gradevole	gradevole	pleasant	eva	eva	p	8
41	s	montagna	mountain	n	nat_loc	sgradevole	sgradevole	unpleasant	eva	eva	p	9
41	s	montagna	mountain	n	nat_loc	è_importante	importante	important	pnp	pnp	p	10
41	s	montagna	mountain	n	nat_loc	fare_attenzione	fare_attenzione	to_pay_attention	eve	eve	p	11
41	s	negozio	shop	n	art_loc	è_un_centro	centro	place	isa	isa	p	1
41	s	negozio	shop	n	art_loc	una_stanza	stanza	room	isa	isa	p	2
41	s	negozio	shop	n	art_loc	dove_di_solito	di_solito	usually	qua	qua	p	3
41	s	negozio	shop	n	art_loc	si_va	andare	to_go	eve	eve	p	4
41	s	negozio	shop	n	art_loc	a_comprare	comprare	to_buy	eve	eve	p	5
41	s	negozio	shop	n	art_loc	delle_cose	cosa	thing	eco	eco	p	6
41	s	negozio	shop	n	art_loc	possono_essere_varie	vario	various	qua	qua	p	7
41	s	negozio	shop	n	art_loc	merci	merce	goods	eco	eco	p	8
41	s	negozio	shop	n	art_loc	può_essere_abbinata_ad_altri_negozi	essere_abbinato	to_be_combined	eve	eve	p	9
41	s	negozio	shop	n	art_loc	può_essere_solo	solo	alone	qua	qua	p	10
41	s	negozio	shop	n	art_loc	ci_sono_dei_commessi	commesso	clerk	eco	eco	p	11
41	s	negozio	shop	n	art_loc	dei_direttori	direttore	director	eco	eco	p	12
41	s	negozio	shop	n	art_loc	dell'importanza	importanza	importance	pnp	pnp	p	13
41	s	negozio	shop	n	art_loc	dell'uso	essere_usato	to_be_used	eve	eve	p	14
41	s	odiare	to_hate	v	abs_event	è_un_sentimento	sentimento	feeling	isa	isa	p	1
41	s	odiare	to_hate	v	abs_event	che_può_nascere	nascere	to_arise	eve	eve	p	2
41	s	odiare	to_hate	v	abs_event	per_tante	tanto	many	qua	qua	p	3
41	s	odiare	to_hate	v	abs_event	cose	cosa	thing	eco	eco	p	4
41	s	odiare	to_hate	v	abs_event	(può_nascere)_per_amore	amore	love	eab	eab	p	5
41	s	odiare	to_hate	v	abs_event	per_interesse	interesse	interest	eab	eab	p	6
41	s	odiare	to_hate	v	abs_event	per_atti	atto	act	eco	eco	p	7
41	s	odiare	to_hate	v	abs_event	non_graditi	non_gradito	not_welcome	eva	eva	n	8
41	s	odiare	to_hate	v	abs_event	(è_un_sentimento)_molto	molto	very	qua	qua	p	9
41	s	odiare	to_hate	v	abs_event	pericoloso	pericoloso	dangerous	pnp	pnp	p	10
41	s	origliare	to_eavesdrop	v	aud_event	è_un_atto	atto	act	isa	isa	p	1
41	s	origliare	to_eavesdrop	v	aud_event	che_viene_fatto_per_ascoltare	ascoltare	to_listen	coo	tax	p	2
41	s	origliare	to_eavesdrop	v	aud_event	di_nascosto	di_nascosto	secretly	man	man	p	3
41	s	origliare	to_eavesdrop	v	aud_event	qualcuno	qualcuno	someone	eco	eco	p	4
41	s	origliare	to_eavesdrop	v	aud_event	o_qualcosa	qualcosa	something	eco	eco	p	5
41	s	patata	potato	n	vegetable	è_un_tubero	tubero	tuber	isa	isa	p	1
41	s	patata	potato	n	vegetable	di_diverse_qualità	diversa_qualità	different_quality	qua	qua	p	2
41	s	patata	potato	n	vegetable	serve_per_mangiare	essere_mangiato	to_be_eaten	eve	eve	p	3
41	s	patata	potato	n	vegetable	per_governare	governare	to_tend	eve	eve	p	4
41	s	patata	potato	n	vegetable	gli_animali	animale	animal	eco	eco	p	5
41	s	patata	potato	n	vegetable	per_fare_molte	molto	many	qua	qua	p	6
41	s	patata	potato	n	vegetable	pietanza	pietanza	dish	eco	eco	p	7
41	s	patata	potato	n	vegetable	si_raccoglie	essere_raccolto	to_be_picked	eve	eve	p	8
41	s	patata	potato	n	vegetable	da_sottoterra	sottoterra	underground	spa	spa	p	9
41	s	patata	potato	n	vegetable	si_sbuccia	essere_sbucciato	to_be_peeled	eve	eve	p	10
41	s	patata	potato	n	vegetable	può_essere_fatto_in_tantissime_maniere	tante_maniere	many_ways	qua	qua	p	11
41	s	patata	potato	n	vegetable	non_(può_essere_mangiato)_crudo	non_essere_mangiato_crudo	not_to_be_eaten_raw	eve	eve	n	12
41	s	patata	potato	n	vegetable	perché_non_è_molto	non_molto	not_very	qua	qua	n	13
41	s	patata	potato	n	vegetable	appetibile	non_essere_appetibile	not_to_be_desirable	eve	eve	n	14
41	s	patata	potato	n	vegetable	a_diverse_colorazioni	diversa_colorazione	different_coloration	qua	qua	p	15
41	s	patata	potato	n	vegetable	rossa	rosso	red	ppe	ppe	p	16
41	s	patata	potato	n	vegetable	gialla	giallo	yellow	ppe	ppe	p	17
41	s	patata	potato	n	vegetable	nera	nero	black	ppe	ppe	p	18
41	s	prato	lawn	n	nat_loc	è_verde	verde	green	ppe	ppe	p	1
41	s	prato	lawn	n	nat_loc	se_bene	bene	well	man	man	p	2
41	s	prato	lawn	n	nat_loc	tenuto	essere_tenuto	to_be_kept	eve	eve	p	3
41	s	prato	lawn	n	nat_loc	sennò_diventa	diventare	to_become	eve	eve	p	4
41	s	prato	lawn	n	nat_loc	color_paglia	color_paglia	straw-colored	ppe	ppe	p	5
41	s	prato	lawn	n	nat_loc	color_bruciato	color_bruciato	burned_colored	ppe	ppe	p	6
41	s	prato	lawn	n	nat_loc	è_una_cosa	cosa	thing	isa	isa	p	7
41	s	prato	lawn	n	nat_loc	che_definisce	definire	to_define	eve	eve	p	8
41	s	prato	lawn	n	nat_loc	una_casa	casa	house	eco	eco	p	9
41	s	prato	lawn	n	nat_loc	(che_definisce)_un_qualcosa	qualcosa	something	eco	eco	p	10
41	s	prato	lawn	n	nat_loc	di_piacevole	piacevole	pleasant	eva	eva	p	11
41	s	prato	lawn	n	nat_loc	può_essere_di_vari_tipi	vario_tipo	various_types	qua	qua	p	12
41	s	prato	lawn	n	nat_loc	d'erba	erba	grass	mad	par	p	13
41	s	prato	lawn	n	nat_loc	possono_essere_coltivati	essere_coltivato	to_be_cultivated	eve	eve	p	14
41	s	prato	lawn	n	nat_loc	altri_tipi	altro_tipo	other_kind	qua	qua	p	15
41	s	preoccupazione	worry	n	emotion	è_una_cosa	cosa	thing	isa	isa	p	1
41	s	preoccupazione	worry	n	emotion	un_sentimento	sentimento	feeling	isa	isa	p	2
41	s	preoccupazione	worry	n	emotion	che_può_indurre	indurre	to_induce	eve	eve	p	3
41	s	preoccupazione	worry	n	emotion	(cose)_spiacevoli	spiacevole	unpleasant	eva	eva	p	4
41	s	preoccupazione	worry	n	emotion	per_un_qualcosa	qualcosa	something	eco	eco	p	5
41	s	preoccupazione	worry	n	emotion	che_purtroppo	purtroppo	unfortunately	eva	eva	p	6
41	s	preoccupazione	worry	n	emotion	nella_vita	vita	life	tim	tim	p	7
41	s	preoccupazione	worry	n	emotion	di_solito	di_solito	usually	qua	qua	p	8
41	s	preoccupazione	worry	n	emotion	non_(è_una_cosa)_molto	non_molto	not_very	qua	qua	n	9
41	s	preoccupazione	worry	n	emotion	bella	non_bello	not_nice	eva	eva	n	10
41	s	scorgere	to_catch_sight_of	v	vis_event	una_cosa	cosa	thing	isa	isa	p	1
41	s	scorgere	to_catch_sight_of	v	vis_event	che_può_essere_piacevole	piacevole	pleasant	eva	eva	p	2
41	s	scorgere	to_catch_sight_of	v	vis_event	spiacevole	spiacevole	unpleasant	eva	eva	p	3
41	s	scorgere	to_catch_sight_of	v	vis_event	può_esser_difficoltosa	difficoltoso	difficult	pnp	pnp	p	4
41	s	scorgere	to_catch_sight_of	v	vis_event	perché_uno	qualcuno	someone	eco	eco	p	5
41	s	scorgere	to_catch_sight_of	v	vis_event	non_può_vedere	non_vedere	not_to_see	isa	isa	n	6
41	s	scorgere	to_catch_sight_of	v	vis_event	bene	non_bene	not_well	man	man	n	7
41	s	scorgere	to_catch_sight_of	v	vis_event	una_persona	persona	person	eco	eco	p	8
41	s	scorgere	to_catch_sight_of	v	vis_event	nell'individuare	individuare	to_identify	eve	eve	p	9
41	s	spiaggia	beach	n	nat_loc	può_essere_bella	bello	nice	eva	eva	p	1
41	s	spiaggia	beach	n	nat_loc	brutta	brutto	ugly	eva	eva	p	2
41	s	spiaggia	beach	n	nat_loc	è_un_contorno	contorno	surrounding	isa	isa	p	3
41	s	spiaggia	beach	n	nat_loc	del_mare	mare	sea	eco	eco	p	4
41	s	spiaggia	beach	n	nat_loc	è_bianca	bianco	white	ppe	ppe	p	5
41	s	spiaggia	beach	n	nat_loc	di_altri_colori	altro_colore	other_color	qua	qua	p	6
41	s	spiaggia	beach	n	nat_loc	può_esser_privata	privato	private	pnp	pnp	p	7
41	s	spiaggia	beach	n	nat_loc	pubblica	pubblico	public	pnp	pnp	p	8
41	s	spiaggia	beach	n	nat_loc	è_fatta_scogli	scoglio	rock	mad	par	p	9
41	s	spiaggia	beach	n	nat_loc	di_rena	rena	sand	mad	par	p	10
41	s	spiaggia	beach	n	nat_loc	è_un_posto	posto	place	isa	isa	p	11
41	s	spiaggia	beach	n	nat_loc	piacevole	piacevole	pleasant	eva	eva	p	12
41	s	spiaggia	beach	n	nat_loc	per_alcuni	persona	person	eco	eco	p	13
41	s	spiaggia	beach	n	nat_loc	per_altri_no	non_altra_persona	no_other_person	eco	eco	n	14
41	s	temere	to_fear	v	abs_event	è_un'azione	azione	action	isa	isa	p	1
41	s	temere	to_fear	v	abs_event	che_può_indurre	indurre	to_induce	eve	eve	p	2
41	s	temere	to_fear	v	abs_event	ad_aver_paura	avere_paura	to_fear	syn	tax	p	3
41	s	temere	to_fear	v	abs_event	di_qualcosa	qualcosa	something	eco	eco	p	4
41	s	temere	to_fear	v	abs_event	che_poi	poi	then	tim	tim	p	5
41	s	temere	to_fear	v	abs_event	non_è_così_pauroso	non_così_(pauroso)	not_so_(scaring)	man	man	n	6
41	s	temere	to_fear	v	abs_event	una_persona	persona	person	eco	eco	p	7
41	s	temere	to_fear	v	abs_event	una_cosa	cosa	thing	eco	eco	p	8
41	s	temere	to_fear	v	abs_event	un_animale	animale	animal	eco	eco	p	9
41	s	temere	to_fear	v	abs_event	un_gesto	gesto	gesture	eco	eco	p	10
41	s	temere	to_fear	v	abs_event	un_esame	esame	examination	eco	eco	p	11
41	s	temere	to_fear	v	abs_event	peggio	peggio	worse	eva	eva	p	12
41	s	temere	to_fear	v	abs_event	invece_risulta	risultare	to_result	eve	eve	p	13
41	s	temere	to_fear	v	abs_event	meglio	meglio	better	eva	eva	p	14
41	s	treno	train	n	vehicle	è_un_veicolo	veicolo	vehicle	isa	isa	p	1
41	s	treno	train	n	vehicle	che_serve_per_spostarsi	spostarsi	to_move	eve	eve	p	2
41	s	treno	train	n	vehicle	da_un_posto_all'altro	da_posto_a_posto	from_place_to_place	spa	spa	p	3
41	s	treno	train	n	vehicle	abbastanza	abbastanza	enough	qua	qua	p	4
41	s	treno	train	n	vehicle	velocemente	velocemente	quickly	man	man	p	5
41	s	treno	train	n	vehicle	può_essere_utilizzato	essere_utilizzato	to_be_used	eve	eve	p	6
41	s	udire	to_hear	v	aud_event	fatto	fatto	fact	isa	isa	p	1
41	s	udire	to_hear	v	aud_event	per_percepire	percepire	to_perceive	isa	isa	p	2
41	s	udire	to_hear	v	aud_event	il_mondo	mondo	world	eco	eco	p	3
41	s	udire	to_hear	v	aud_event	intorno	intorno	around	spa	spa	p	4
41	s	udire	to_hear	v	aud_event	per_capire	capire	to_understand	eve	eve	p	5
41	s	udire	to_hear	v	aud_event	le_cose	cosa	thing	eco	eco	p	6
41	s	udire	to_hear	v	aud_event	i_soggetti	soggetto	subject	eco	eco	p	7
41	s	udire	to_hear	v	aud_event	le_persone	persona	person	eco	eco	p	8
41	s	udire	to_hear	v	aud_event	con_cui_parliamo	parlare	to_talk	eve	eve	p	9
41	s	udire	to_hear	v	aud_event	(è_una_cosa)_molto	molto	very	qua	qua	p	10
41	s	udire	to_hear	v	aud_event	importante	importante	important	pnp	pnp	p	11
41	s	udire	to_hear	v	aud_event	averla_in_perfetto	perfetto	perfect	pnp	pnp	p	12
41	s	udire	to_hear	v	aud_event	ordine	ordine	order	eab	eab	p	13
41	s	zebra	zebra	n	mammal	è_un_animale	animale	animal	isa	isa	p	1
41	s	zebra	zebra	n	mammal	che_vive	vivere	to_live	eve	eve	p	2
41	s	zebra	zebra	n	mammal	nei_continenti_caldi	continente_caldo	warm_continent	spa	spa	p	3
41	s	zebra	zebra	n	mammal	è_tipo_cavallo	cavallo	horse	coo	tax	p	4
41	s	zebra	zebra	n	mammal	o_asino	asino	donkey	coo	tax	p	5
41	s	zebra	zebra	n	mammal	bianco	bianco	white	ppe	ppe	p	6
41	s	zebra	zebra	n	mammal	e_nero	nero	black	ppe	ppe	p	7
41	s	zebra	zebra	n	mammal	(è_un_animale)_molto	molto	very	qua	qua	p	8
41	s	zebra	zebra	n	mammal	veloce	veloce	fast	pnp	pnp	p	9
41	s	zebra	zebra	n	mammal	(vive)_in_branchi	branco	herd	hol	par	p	10
41	s	zebra	zebra	n	mammal	può_col_suo_pellame	pellame	hides	mer	par	p	11
41	s	zebra	zebra	n	mammal	è_un_erbivoro	erbivoro	herbivore	isa	isa	p	12
42	b	accarezzare	to_stroke	v	tac_event	è_un'azione	azione	action	isa	isa	p	1
42	b	accarezzare	to_stroke	v	tac_event	si_fa_con_la_mano	mano	hand	eco	eco	p	2
42	b	accarezzare	to_stroke	v	tac_event	è_un_movimento	movimento	movement	isa	isa	p	3
42	b	accarezzare	to_stroke	v	tac_event	solitamente	solitamente	usually	qua	qua	p	4
42	b	accarezzare	to_stroke	v	tac_event	dall'alto	alto	high	man	man	p	5
42	b	accarezzare	to_stroke	v	tac_event	verso_il_basso	basso	low	man	man	p	6
42	b	accarezzare	to_stroke	v	tac_event	(un_movimento)_dolce	dolce	gentle	eva	eva	p	7
42	b	accarezzare	to_stroke	v	tac_event	gradevole	gradevole	pleasant	eva	eva	p	8
42	b	accarezzare	to_stroke	v	tac_event	per_chi_lo_riceve	ricevere	to_receive	eve	eve	p	9
42	b	accarezzare	to_stroke	v	tac_event	lo_si_fa_ad_una_persona	persona	person	eco	eco	p	10
42	b	accarezzare	to_stroke	v	tac_event	cui_si_tiene	tenere	to_care_for	eve	eve	p	11
42	b	accarezzare	to_stroke	v	tac_event	cui_si_vuole_bene	volere_bene	to_love	eve	eve	p	12
42	b	accarezzare	to_stroke	v	tac_event	è_un_atto	atto	act	isa	isa	p	13
42	b	accarezzare	to_stroke	v	tac_event	di_tenerezza	tenerezza	tenderness	eab	eab	p	14
42	b	accarezzare	to_stroke	v	tac_event	lo_si_fa_i_bambini	bambino	child	eco	eco	p	15
42	b	accarezzare	to_stroke	v	tac_event	agli_animali	animale	animal	eco	eco	p	16
42	b	accarezzare	to_stroke	v	tac_event	in_segno	segno	sign	isa	isa	p	17
42	b	accarezzare	to_stroke	v	tac_event	di_benevolenza	benevolenza	benevolence	eab	eab	p	18
42	b	aeroplano	airplane	n	vehicle	è_un_mezzo_di_locomozione	mezzo_di_locomozione	means_of_locomotion	isa	isa	p	1
42	b	aeroplano	airplane	n	vehicle	che_vola	volare	to_fly	eve	eve	p	2
42	b	aeroplano	airplane	n	vehicle	ha_le_ali	ala	wing	mer	par	p	3
42	b	aeroplano	airplane	n	vehicle	più	più	more	qua	qua	p	4
42	b	aeroplano	airplane	n	vehicle	motori	motore	engine	mer	par	p	5
42	b	aeroplano	airplane	n	vehicle	è_di_dimensioni_più	più	more	qua	qua	p	6
42	b	aeroplano	airplane	n	vehicle	meno	meno	less	qua	qua	p	7
42	b	aeroplano	airplane	n	vehicle	grandi	grande	big	ppe	ppe	p	8
42	b	aeroplano	airplane	n	vehicle	può_trasportare	trasportare	to_transport	eve	eve	p	9
42	b	aeroplano	airplane	n	vehicle	centinaia	centinaia	hundreds	qua	qua	p	10
42	b	aeroplano	airplane	n	vehicle	di_persone	persona	person	eco	eco	p	11
42	b	aeroplano	airplane	n	vehicle	decolla	decollare	to_take_off	eve	eve	p	12
42	b	aeroplano	airplane	n	vehicle	atterra	atterrare	to_land	eve	eve	p	13
42	b	aeroplano	airplane	n	vehicle	lo_deve_comandare	essere_comandato	to_be_controlled	eve	eve	p	14
42	b	aeroplano	airplane	n	vehicle	il_pilota	pilota	pilot	eco	eco	p	15
42	b	aeroplano	airplane	n	vehicle	l'equipaggio	equipaggio	crew	eco	eco	p	16
42	b	aeroplano	airplane	n	vehicle	può_avere_più	più	more	qua	qua	p	17
42	b	aeroplano	airplane	n	vehicle	cose	cosa	thing	eco	eco	p	18
42	b	aeroplano	airplane	n	vehicle	sopra	sopra	above	spa	spa	p	19
42	b	aeroplano	airplane	n	vehicle	se_è_di_lusso	di_lusso	luxury	exa	tax	p	20
42	b	aeroplano	airplane	n	vehicle	cucina	cucina	kitchen	eco	eco	p	21
42	b	aeroplano	airplane	n	vehicle	negozi	negozio	shop	eco	eco	p	22
42	b	afferrare	to_grab	v	tac_event	è_un'azione	azione	action	isa	isa	p	1
42	b	afferrare	to_grab	v	tac_event	la_si_fa_spesso	spesso	often	qua	qua	p	2
42	b	afferrare	to_grab	v	tac_event	con_le_mani	mano	hand	eco	eco	p	3
42	b	afferrare	to_grab	v	tac_event	significa_prendere	prendere	to_take	syn	tax	p	4
42	b	afferrare	to_grab	v	tac_event	con_forza	forza	strength	man	man	p	5
42	b	afferrare	to_grab	v	tac_event	un_oggetto	oggetto	object	eco	eco	p	6
42	b	afferrare	to_grab	v	tac_event	stringerlo	stringere	to_grip	eve	eve	p	7
42	b	afferrare	to_grab	v	tac_event	vuol_dire_anche_in_senso_figurativo	senso_figurativo	figurative_sense	eab	eab	p	8
42	b	afferrare	to_grab	v	tac_event	capire	capire	to_understand	eve	eve	p	9
42	b	afferrare	to_grab	v	tac_event	afferrare_un_concetto	concetto	concept	eab	eab	p	10
42	b	afferrare	to_grab	v	tac_event	un'occasione	occasione	opportunity	eab	eab	p	11
42	b	afferrare	to_grab	v	tac_event	anche_se_si_usa	essere_usato	to_be_used	eve	eve	p	12
42	b	afferrare	to_grab	v	tac_event	meno	meno	less	qua	qua	p	13
42	b	amicizia	friendship	n	ideal	è_uno_stato_d'animo	stato_d'_animo	mood	isa	isa	p	1
42	b	amicizia	friendship	n	ideal	una_cosa	cosa	thing	isa	isa	p	2
42	b	amicizia	friendship	n	ideal	positiva	positivo	positive	pnp	pnp	p	3
42	b	amicizia	friendship	n	ideal	la_si_fa_conoscendo	conoscere	to_know	eve	eve	p	4
42	b	amicizia	friendship	n	ideal	le_persone	persona	person	eco	eco	p	5
42	b	amicizia	friendship	n	ideal	è_un_sentimento	sentimento	feeling	isa	isa	p	6
42	b	amicizia	friendship	n	ideal	che_può_svilupparsi	svilupparsi	to_develop	eve	eve	p	7
42	b	amicizia	friendship	n	ideal	piano_piano	piano	little_by_little	man	man	p	8
42	b	amicizia	friendship	n	ideal	se_si_radica	radicarsi	to_make_roots	eve	eve	p	9
