"targetWord","sense","score.std","score","maxPercepStrength.std","maxPercepStrength","domSense","sumPercepStrength.std","sumPercepStrength","entropy","modalityExclusivity","length","CDcount","zipf","fpmw","LogFmpw","ortographNeigh","ortographLevenshtein","FAM.std","FAM","AoA.std","AoA","CA.std","CA"
"intrecciato","gusto",-0.629,0.421,1.494,4.842,"vista",0.698,10.087,0.972,0.477,11,41,2.58,0.374,-0.427,5,1.95,0.417,6.176,-0.253,3.944,0.341,5.778
"intrecciato","olfatto",-0.815,0.026,1.494,4.842,"vista",0.698,10.087,0.972,0.477,11,41,2.58,0.374,-0.427,5,1.95,0.417,6.176,-0.253,3.944,0.341,5.778
"intrecciato","tatto",1.317,4.474,1.494,4.842,"vista",0.698,10.087,0.972,0.477,11,41,2.58,0.374,-0.427,5,1.95,0.417,6.176,-0.253,3.944,0.341,5.778
"intrecciato","udito",-0.668,0.324,1.494,4.842,"vista",0.698,10.087,0.972,0.477,11,41,2.58,0.374,-0.427,5,1.95,0.417,6.176,-0.253,3.944,0.341,5.778
"intrecciato","vista",1.494,4.842,1.494,4.842,"vista",0.698,10.087,0.972,0.477,11,41,2.58,0.374,-0.427,5,1.95,0.417,6.176,-0.253,3.944,0.341,5.778
"inumidito","gusto",-0.18,1.385,1.468,4.795,"tatto",1.749,12.333,1.369,0.337,9,3,1.492,0.023,-1.631,3,2.25,0.288,5.882,-0.03,4.278,0.041,5.222
"inumidito","olfatto",-0.212,1.282,1.468,4.795,"tatto",1.749,12.333,1.369,0.337,9,3,1.492,0.023,-1.631,3,2.25,0.288,5.882,-0.03,4.278,0.041,5.222
"inumidito","tatto",1.468,4.795,1.468,4.795,"tatto",1.749,12.333,1.369,0.337,9,3,1.492,0.023,-1.631,3,2.25,0.288,5.882,-0.03,4.278,0.041,5.222
"inumidito","udito",-0.528,0.641,1.468,4.795,"tatto",1.749,12.333,1.369,0.337,9,3,1.492,0.023,-1.631,3,2.25,0.288,5.882,-0.03,4.278,0.041,5.222
"inumidito","vista",1.201,4.231,1.468,4.795,"tatto",1.749,12.333,1.369,0.337,9,3,1.492,0.023,-1.631,3,2.25,0.288,5.882,-0.03,4.278,0.041,5.222
"invitante","gusto",0.75,3.417,1.238,4.405,"vista",3.223,15.871,1.564,0.162,9,143,3.066,1.161,0.065,3,1.75,0.352,5.632,0.082,4.353,0.228,5.684
"invitante","olfatto",0.936,3.806,1.238,4.405,"vista",3.223,15.871,1.564,0.162,9,143,3.066,1.161,0.065,3,1.75,0.352,5.632,0.082,4.353,0.228,5.684
"invitante","tatto",0.018,1.838,1.238,4.405,"vista",3.223,15.871,1.564,0.162,9,143,3.066,1.161,0.065,3,1.75,0.352,5.632,0.082,4.353,0.228,5.684
"invitante","udito",0.281,2.405,1.238,4.405,"vista",3.223,15.871,1.564,0.162,9,143,3.066,1.161,0.065,3,1.75,0.352,5.632,0.082,4.353,0.228,5.684
"invitante","vista",1.238,4.405,1.238,4.405,"vista",3.223,15.871,1.564,0.162,9,143,3.066,1.161,0.065,3,1.75,0.352,5.632,0.082,4.353,0.228,5.684
"inzuppato","gusto",0.521,2.868,1.343,4.553,"vista",2.138,13.249,1.39,0.301,9,75,2.814,0.647,-0.189,8,1.6,0.4,6.059,-0.484,3.611,0.385,5.944
"inzuppato","olfatto",-0.371,0.974,1.343,4.553,"vista",2.138,13.249,1.39,0.301,9,75,2.814,0.647,-0.189,8,1.6,0.4,6.059,-0.484,3.611,0.385,5.944
"inzuppato","tatto",1.209,4.289,1.343,4.553,"vista",2.138,13.249,1.39,0.301,9,75,2.814,0.647,-0.189,8,1.6,0.4,6.059,-0.484,3.611,0.385,5.944
"inzuppato","udito",-0.564,0.564,1.343,4.553,"vista",2.138,13.249,1.39,0.301,9,75,2.814,0.647,-0.189,8,1.6,0.4,6.059,-0.484,3.611,0.385,5.944
"inzuppato","vista",1.343,4.553,1.343,4.553,"vista",2.138,13.249,1.39,0.301,9,75,2.814,0.647,-0.189,8,1.6,0.4,6.059,-0.484,3.611,0.385,5.944
"ipnotico","gusto",-0.613,0.462,1.403,4.667,"vista",0.293,9.333,1.212,0.45,8,54,2.661,0.452,-0.345,2,2.5,-0.257,4.474,0.586,5,-0.665,4.105
"ipnotico","olfatto",-0.505,0.692,1.403,4.667,"vista",0.293,9.333,1.212,0.45,8,54,2.661,0.452,-0.345,2,2.5,-0.257,4.474,0.586,5,-0.665,4.105
"ipnotico","tatto",-0.587,0.513,1.403,4.667,"vista",0.293,9.333,1.212,0.45,8,54,2.661,0.452,-0.345,2,2.5,-0.257,4.474,0.586,5,-0.665,4.105
"ipnotico","udito",0.595,3,1.403,4.667,"vista",0.293,9.333,1.212,0.45,8,54,2.661,0.452,-0.345,2,2.5,-0.257,4.474,0.586,5,-0.665,4.105
"ipnotico","vista",1.403,4.667,1.403,4.667,"vista",0.293,9.333,1.212,0.45,8,54,2.661,0.452,-0.345,2,2.5,-0.257,4.474,0.586,5,-0.665,4.105
"ipotetico","gusto",-0.817,0.054,0.272,2.405,"udito",-2.023,4.702,0.958,0.5,9,88,2.943,0.873,-0.059,2,2.4,0.569,6.412,0.765,5.389,-0.03,5.056
"ipotetico","olfatto",-0.804,0.081,0.272,2.405,"udito",-2.023,4.702,0.958,0.5,9,88,2.943,0.873,-0.059,2,2.4,0.569,6.412,0.765,5.389,-0.03,5.056
"ipotetico","tatto",-0.747,0.189,0.272,2.405,"udito",-2.023,4.702,0.958,0.5,9,88,2.943,0.873,-0.059,2,2.4,0.569,6.412,0.765,5.389,-0.03,5.056
"ipotetico","udito",0.272,2.405,0.272,2.405,"udito",-2.023,4.702,0.958,0.5,9,88,2.943,0.873,-0.059,2,2.4,0.569,6.412,0.765,5.389,-0.03,5.056
"ipotetico","vista",0.073,1.972,0.272,2.405,"udito",-2.023,4.702,0.958,0.5,9,88,2.943,0.873,-0.059,2,2.4,0.569,6.412,0.765,5.389,-0.03,5.056
"iridescente","gusto",-0.753,0.184,1.47,4.737,"vista",-1.241,6.079,0.822,0.749,11,10,2.004,0.094,-1.029,1,3.5,-1.34,3,1.202,5.867,-1.395,2.833
"iridescente","olfatto",-0.677,0.289,1.47,4.737,"vista",-1.241,6.079,0.822,0.749,11,10,2.004,0.094,-1.029,1,3.5,-1.34,3,1.202,5.867,-1.395,2.833
"iridescente","tatto",-0.625,0.474,1.47,4.737,"vista",-1.241,6.079,0.822,0.749,11,10,2.004,0.094,-1.029,1,3.5,-1.34,3,1.202,5.867,-1.395,2.833
"iridescente","udito",-0.657,0.395,1.47,4.737,"vista",-1.241,6.079,0.822,0.749,11,10,2.004,0.094,-1.029,1,3.5,-1.34,3,1.202,5.867,-1.395,2.833
"iridescente","vista",1.47,4.737,1.47,4.737,"vista",-1.241,6.079,0.822,0.749,11,10,2.004,0.094,-1.029,1,3.5,-1.34,3,1.202,5.867,-1.395,2.833
"ironico","gusto",-0.767,0.128,1.177,4.205,"udito",-0.47,7.721,0.9,0.531,7,466,3.613,4.114,0.614,5,1.6,0.887,6.5,0.665,5.579,0.472,5.842
"ironico","olfatto",-0.78,0.103,1.177,4.205,"udito",-0.47,7.721,0.9,0.531,7,466,3.613,4.114,0.614,5,1.6,0.887,6.5,0.665,5.579,0.472,5.842
"ironico","tatto",-0.756,0.154,1.177,4.205,"udito",-0.47,7.721,0.9,0.531,7,466,3.613,4.114,0.614,5,1.6,0.887,6.5,0.665,5.579,0.472,5.842
"ironico","udito",1.177,4.205,1.177,4.205,"udito",-0.47,7.721,0.9,0.531,7,466,3.613,4.114,0.614,5,1.6,0.887,6.5,0.665,5.579,0.472,5.842
"ironico","vista",0.656,3.132,1.177,4.205,"udito",-0.47,7.721,0.9,0.531,7,466,3.613,4.114,0.614,5,1.6,0.887,6.5,0.665,5.579,0.472,5.842
"irrazionale","gusto",-0.897,0.03,0.331,2.667,"vista",-1.875,5.697,1.002,0.463,11,236,3.335,2.166,0.336,3,2.45,0.788,6.421,0.709,5.235,-0.056,5.105
"irrazionale","olfatto",-0.851,0.121,0.331,2.667,"vista",-1.875,5.697,1.002,0.463,11,236,3.335,2.166,0.336,3,2.45,0.788,6.421,0.709,5.235,-0.056,5.105
"irrazionale","tatto",-0.722,0.364,0.331,2.667,"vista",-1.875,5.697,1.002,0.463,11,236,3.335,2.166,0.336,3,2.45,0.788,6.421,0.709,5.235,-0.056,5.105
"irrazionale","udito",0.265,2.515,0.331,2.667,"vista",-1.875,5.697,1.002,0.463,11,236,3.335,2.166,0.336,3,2.45,0.788,6.421,0.709,5.235,-0.056,5.105
"irrazionale","vista",0.331,2.667,0.331,2.667,"vista",-1.875,5.697,1.002,0.463,11,236,3.335,2.166,0.336,3,2.45,0.788,6.421,0.709,5.235,-0.056,5.105
"irregolare","gusto",-0.56,0.622,1.357,4.649,"vista",1.475,12.081,1.327,0.345,10,234,3.321,2.096,0.321,3,2.3,0.748,6.316,-0.158,4.059,0.249,5.579
"irregolare","olfatto",-0.619,0.486,1.357,4.649,"vista",1.475,12.081,1.327,0.345,10,234,3.321,2.096,0.321,3,2.3,0.748,6.316,-0.158,4.059,0.249,5.579
"irregolare","tatto",1.098,4.108,1.357,4.649,"vista",1.475,12.081,1.327,0.345,10,234,3.321,2.096,0.321,3,2.3,0.748,6.316,-0.158,4.059,0.249,5.579
"irregolare","udito",0.2,2.216,1.357,4.649,"vista",1.475,12.081,1.327,0.345,10,234,3.321,2.096,0.321,3,2.3,0.748,6.316,-0.158,4.059,0.249,5.579
"irregolare","vista",1.357,4.649,1.357,4.649,"vista",1.475,12.081,1.327,0.345,10,234,3.321,2.096,0.321,3,2.3,0.748,6.316,-0.158,4.059,0.249,5.579
"irritante","gusto",0.209,2.412,0.808,3.676,"vista",2.782,15.712,1.599,0.08,9,454,3.627,4.247,0.628,3,1.9,0.686,6.111,0.024,4.65,0.623,6.105
"irritante","olfatto",0.432,2.882,0.808,3.676,"vista",2.782,15.712,1.599,0.08,9,454,3.627,4.247,0.628,3,1.9,0.686,6.111,0.024,4.65,0.623,6.105
"irritante","tatto",0.597,3.212,0.808,3.676,"vista",2.782,15.712,1.599,0.08,9,454,3.627,4.247,0.628,3,1.9,0.686,6.111,0.024,4.65,0.623,6.105
"irritante","udito",0.736,3.529,0.808,3.676,"vista",2.782,15.712,1.599,0.08,9,454,3.627,4.247,0.628,3,1.9,0.686,6.111,0.024,4.65,0.623,6.105
"irritante","vista",0.808,3.676,0.808,3.676,"vista",2.782,15.712,1.599,0.08,9,454,3.627,4.247,0.628,3,1.9,0.686,6.111,0.024,4.65,0.623,6.105
"irsuto","gusto",-0.739,0.216,1.343,4.541,"vista",0.249,9.218,0.914,0.487,6,9,1.931,0.078,-1.108,3,1.85,-1.08,2.947,1.606,6.533,-0.939,3.737
"irsuto","olfatto",-0.786,0.056,1.343,4.541,"vista",0.249,9.218,0.914,0.487,6,9,1.931,0.078,-1.108,3,1.85,-1.08,2.947,1.606,6.533,-0.939,3.737
"irsuto","tatto",1.177,4.189,1.343,4.541,"vista",0.249,9.218,0.914,0.487,6,9,1.931,0.078,-1.108,3,1.85,-1.08,2.947,1.606,6.533,-0.939,3.737
"irsuto","udito",-0.746,0.216,1.343,4.541,"vista",0.249,9.218,0.914,0.487,6,9,1.931,0.078,-1.108,3,1.85,-1.08,2.947,1.606,6.533,-0.939,3.737
"irsuto","vista",1.343,4.541,1.343,4.541,"vista",0.249,9.218,0.914,0.487,6,9,1.931,0.078,-1.108,3,1.85,-1.08,2.947,1.606,6.533,-0.939,3.737
"lagnoso","gusto",-0.802,0,1.479,4.789,"udito",-0.269,8,0.785,0.599,7,26,2.337,0.21,-0.677,4,1.75,-0.748,3.632,0.065,4.294,-0.004,5.263
"lagnoso","olfatto",-0.804,0.053,1.479,4.789,"udito",-0.269,8,0.785,0.599,7,26,2.337,0.21,-0.677,4,1.75,-0.748,3.632,0.065,4.294,-0.004,5.263
"lagnoso","tatto",-0.742,0.158,1.479,4.789,"udito",-0.269,8,0.785,0.599,7,26,2.337,0.21,-0.677,4,1.75,-0.748,3.632,0.065,4.294,-0.004,5.263
"lagnoso","udito",1.479,4.789,1.479,4.789,"udito",-0.269,8,0.785,0.599,7,26,2.337,0.21,-0.677,4,1.75,-0.748,3.632,0.065,4.294,-0.004,5.263
"lagnoso","vista",0.6,3,1.479,4.789,"udito",-0.269,8,0.785,0.599,7,26,2.337,0.21,-0.677,4,1.75,-0.748,3.632,0.065,4.294,-0.004,5.263
"lamentoso","gusto",-0.895,0.03,1.263,4.625,"udito",-1.128,7.292,0.742,0.63,9,18,2.191,0.148,-0.83,4,1.95,-0.048,4.833,-0.051,4.55,-0.062,4.842
"lamentoso","olfatto",-0.895,0.03,1.263,4.625,"udito",-1.128,7.292,0.742,0.63,9,18,2.191,0.148,-0.83,4,1.95,-0.048,4.833,-0.051,4.55,-0.062,4.842
"lamentoso","tatto",-0.88,0.061,1.263,4.625,"udito",-1.128,7.292,0.742,0.63,9,18,2.191,0.148,-0.83,4,1.95,-0.048,4.833,-0.051,4.55,-0.062,4.842
"lamentoso","udito",1.263,4.625,1.263,4.625,"udito",-1.128,7.292,0.742,0.63,9,18,2.191,0.148,-0.83,4,1.95,-0.048,4.833,-0.051,4.55,-0.062,4.842
"lamentoso","vista",0.278,2.545,1.263,4.625,"udito",-1.128,7.292,0.742,0.63,9,18,2.191,0.148,-0.83,4,1.95,-0.048,4.833,-0.051,4.55,-0.062,4.842
"lanoso","gusto",-0.756,0.3,1.304,4.6,"tatto",0.311,10.04,1.15,0.428,6,8,2.066,0.109,-0.962,3,1.8,-1.1,2.895,0.239,4.588,-0.943,3.632
"lanoso","olfatto",-0.641,0.525,1.304,4.6,"tatto",0.311,10.04,1.15,0.428,6,8,2.066,0.109,-0.962,3,1.8,-1.1,2.895,0.239,4.588,-0.943,3.632
"lanoso","tatto",1.304,4.6,1.304,4.6,"tatto",0.311,10.04,1.15,0.428,6,8,2.066,0.109,-0.962,3,1.8,-1.1,2.895,0.239,4.588,-0.943,3.632
"lanoso","udito",-0.608,0.59,1.304,4.6,"tatto",0.311,10.04,1.15,0.428,6,8,2.066,0.109,-0.962,3,1.8,-1.1,2.895,0.239,4.588,-0.943,3.632
"lanoso","vista",1.012,4.025,1.304,4.6,"tatto",0.311,10.04,1.15,0.428,6,8,2.066,0.109,-0.962,3,1.8,-1.1,2.895,0.239,4.588,-0.943,3.632
"lanuginoso","gusto",-0.534,0.727,0.78,3.576,"vista",-0.884,7.595,1.281,0.427,10,4,1.589,0.031,-1.506,2,3.35,-1.586,2.053,1.454,6.333,-1.49,2.842
"lanuginoso","olfatto",-0.605,0.606,0.78,3.576,"vista",-0.884,7.595,1.281,0.427,10,4,1.589,0.031,-1.506,2,3.35,-1.586,2.053,1.454,6.333,-1.49,2.842
"lanuginoso","tatto",0.204,2.353,0.78,3.576,"vista",-0.884,7.595,1.281,0.427,10,4,1.589,0.031,-1.506,2,3.35,-1.586,2.053,1.454,6.333,-1.49,2.842
"lanuginoso","udito",-0.73,0.333,0.78,3.576,"vista",-0.884,7.595,1.281,0.427,10,4,1.589,0.031,-1.506,2,3.35,-1.586,2.053,1.454,6.333,-1.49,2.842
"lanuginoso","vista",0.78,3.576,0.78,3.576,"vista",-0.884,7.595,1.281,0.427,10,4,1.589,0.031,-1.506,2,3.35,-1.586,2.053,1.454,6.333,-1.49,2.842
"largo","gusto",-0.739,0.132,1.504,4.846,"vista",0.546,9.69,1.046,0.489,5,1397,4.239,17.415,1.241,13,1.1,1.078,6.833,-1.303,2.75,0.883,6.579
"largo","olfatto",-0.75,0.105,1.504,4.846,"vista",0.546,9.69,1.046,0.489,5,1397,4.239,17.415,1.241,13,1.1,1.078,6.833,-1.303,2.75,0.883,6.579
"largo","tatto",0.914,3.684,1.504,4.846,"vista",0.546,9.69,1.046,0.489,5,1397,4.239,17.415,1.241,13,1.1,1.078,6.833,-1.303,2.75,0.883,6.579
"largo","udito",-0.383,0.923,1.504,4.846,"vista",0.546,9.69,1.046,0.489,5,1397,4.239,17.415,1.241,13,1.1,1.078,6.833,-1.303,2.75,0.883,6.579
"largo","vista",1.504,4.846,1.504,4.846,"vista",0.546,9.69,1.046,0.489,5,1397,4.239,17.415,1.241,13,1.1,1.078,6.833,-1.303,2.75,0.883,6.579
"latteo","gusto",1.023,4,1.289,4.514,"vista",1.347,11.89,1.269,0.367,6,7,1.793,0.055,-1.263,4,1.7,-1.277,2.684,0.583,5.059,-0.434,4.474
"latteo","olfatto",0.387,2.657,1.289,4.514,"vista",1.347,11.89,1.269,0.367,6,7,1.793,0.055,-1.263,4,1.7,-1.277,2.684,0.583,5.059,-0.434,4.474
"latteo","tatto",-0.574,0.571,1.289,4.514,"vista",1.347,11.89,1.269,0.367,6,7,1.793,0.055,-1.263,4,1.7,-1.277,2.684,0.583,5.059,-0.434,4.474
"latteo","udito",-0.778,0.147,1.289,4.514,"vista",1.347,11.89,1.269,0.367,6,7,1.793,0.055,-1.263,4,1.7,-1.277,2.684,0.583,5.059,-0.434,4.474
"latteo","vista",1.289,4.514,1.289,4.514,"vista",1.347,11.89,1.269,0.367,6,7,1.793,0.055,-1.263,4,1.7,-1.277,2.684,0.583,5.059,-0.434,4.474
"leggerissimo","gusto",-0.262,1.412,1.258,4.588,"tatto",1.209,12.324,1.467,0.294,12,23,2.305,0.195,-0.71,3,2.65,0.759,6.278,-0.807,3.45,0.552,6
"leggerissimo","olfatto",-0.468,0.971,1.258,4.588,"tatto",1.209,12.324,1.467,0.294,12,23,2.305,0.195,-0.71,3,2.65,0.759,6.278,-0.807,3.45,0.552,6
"leggerissimo","tatto",1.258,4.588,1.258,4.588,"tatto",1.209,12.324,1.467,0.294,12,23,2.305,0.195,-0.71,3,2.65,0.759,6.278,-0.807,3.45,0.552,6
"leggerissimo","udito",0.03,2.029,1.258,4.588,"tatto",1.209,12.324,1.467,0.294,12,23,2.305,0.195,-0.71,3,2.65,0.759,6.278,-0.807,3.45,0.552,6
"leggerissimo","vista",0.65,3.324,1.258,4.588,"tatto",1.209,12.324,1.467,0.294,12,23,2.305,0.195,-0.71,3,2.65,0.759,6.278,-0.807,3.45,0.552,6
"leggero","gusto",-0.193,1.513,1.361,4.718,"tatto",1.529,12.692,1.468,0.285,7,976,3.953,9.007,0.955,13,1.15,1.073,6.833,-1.166,2.9,1.053,6.895
"leggero","olfatto",-0.377,1.103,1.361,4.718,"tatto",1.529,12.692,1.468,0.285,7,976,3.953,9.007,0.955,13,1.15,1.073,6.833,-1.166,2.9,1.053,6.895
"leggero","tatto",1.361,4.718,1.361,4.718,"tatto",1.529,12.692,1.468,0.285,7,976,3.953,9.007,0.955,13,1.15,1.073,6.833,-1.166,2.9,1.053,6.895
"leggero","udito",-0.036,1.821,1.361,4.718,"tatto",1.529,12.692,1.468,0.285,7,976,3.953,9.007,0.955,13,1.15,1.073,6.833,-1.166,2.9,1.053,6.895
"leggero","vista",0.775,3.538,1.361,4.718,"tatto",1.529,12.692,1.468,0.285,7,976,3.953,9.007,0.955,13,1.15,1.073,6.833,-1.166,2.9,1.053,6.895
"lercio","gusto",-0.375,1.075,1.364,4.725,"vista",1.467,12.425,1.377,0.348,6,31,2.421,0.257,-0.59,7,1.55,0.074,5.412,0.42,4.944,0.187,5.5
"lercio","olfatto",0.825,3.6,1.364,4.725,"vista",1.467,12.425,1.377,0.348,6,31,2.421,0.257,-0.59,7,1.55,0.074,5.412,0.42,4.944,0.187,5.5
"lercio","tatto",0.355,2.625,1.364,4.725,"vista",1.467,12.425,1.377,0.348,6,31,2.421,0.257,-0.59,7,1.55,0.074,5.412,0.42,4.944,0.187,5.5
"lercio","udito",-0.702,0.4,1.364,4.725,"vista",1.467,12.425,1.377,0.348,6,31,2.421,0.257,-0.59,7,1.55,0.074,5.412,0.42,4.944,0.187,5.5
"lercio","vista",1.364,4.725,1.364,4.725,"vista",1.467,12.425,1.377,0.348,6,31,2.421,0.257,-0.59,7,1.55,0.074,5.412,0.42,4.944,0.187,5.5
"lieve","gusto",-0.105,1.781,0.549,3.161,"udito",1.122,12.406,1.587,0.111,5,413,3.557,3.615,0.558,11,1.2,0.536,5.833,-0.172,4.35,0.023,5.053
"lieve","olfatto",-0.009,2,0.549,3.161,"udito",1.122,12.406,1.587,0.111,5,413,3.557,3.615,0.558,11,1.2,0.536,5.833,-0.172,4.35,0.023,5.053
"lieve","tatto",0.296,2.625,0.549,3.161,"udito",1.122,12.406,1.587,0.111,5,413,3.557,3.615,0.558,11,1.2,0.536,5.833,-0.172,4.35,0.023,5.053
"lieve","udito",0.549,3.161,0.549,3.161,"udito",1.122,12.406,1.587,0.111,5,413,3.557,3.615,0.558,11,1.2,0.536,5.833,-0.172,4.35,0.023,5.053
"lieve","vista",0.393,2.839,0.549,3.161,"udito",1.122,12.406,1.587,0.111,5,413,3.557,3.615,0.558,11,1.2,0.536,5.833,-0.172,4.35,0.023,5.053
"lilla","gusto",-0.771,0.103,1.581,4.974,"vista",-1.466,5.487,0.419,0.902,5,32,2.571,0.366,-0.436,20,1,0.268,6,-0.977,3,-0.026,5.167
"lilla","olfatto",-0.684,0.256,1.581,4.974,"vista",-1.466,5.487,0.419,0.902,5,32,2.571,0.366,-0.436,20,1,0.268,6,-0.977,3,-0.026,5.167
"lilla","tatto",-0.759,0.128,1.581,4.974,"vista",-1.466,5.487,0.419,0.902,5,32,2.571,0.366,-0.436,20,1,0.268,6,-0.977,3,-0.026,5.167
"lilla","udito",-0.832,0.026,1.581,4.974,"vista",-1.466,5.487,0.419,0.902,5,32,2.571,0.366,-0.436,20,1,0.268,6,-0.977,3,-0.026,5.167
"lilla","vista",1.581,4.974,1.581,4.974,"vista",-1.466,5.487,0.419,0.902,5,32,2.571,0.366,-0.436,20,1,0.268,6,-0.977,3,-0.026,5.167
"limpido","gusto",-0.76,0.128,1.491,4.846,"vista",-0.66,7.282,1.043,0.648,7,98,2.939,0.865,-0.063,3,1.75,0.704,6.588,-0.337,3.833,0.744,6.556
"limpido","olfatto",-0.587,0.513,1.491,4.846,"vista",-0.66,7.282,1.043,0.648,7,98,2.939,0.865,-0.063,3,1.75,0.704,6.588,-0.337,3.833,0.744,6.556
"limpido","tatto",-0.447,0.795,1.491,4.846,"vista",-0.66,7.282,1.043,0.648,7,98,2.939,0.865,-0.063,3,1.75,0.704,6.588,-0.337,3.833,0.744,6.556
"limpido","udito",-0.357,1,1.491,4.846,"vista",-0.66,7.282,1.043,0.648,7,98,2.939,0.865,-0.063,3,1.75,0.704,6.588,-0.337,3.833,0.744,6.556
"limpido","vista",1.491,4.846,1.491,4.846,"vista",-0.66,7.282,1.043,0.648,7,98,2.939,0.865,-0.063,3,1.75,0.704,6.588,-0.337,3.833,0.744,6.556
"liquoroso","gusto",1.457,4.97,1.457,4.97,"gusto",1.073,11.764,1.212,0.41,9,4,1.589,0.031,-1.506,0,3.1,-0.477,4.158,0.775,5.312,-0.075,5.211
"liquoroso","olfatto",1.038,4.118,1.457,4.97,"gusto",1.073,11.764,1.212,0.41,9,4,1.589,0.031,-1.506,0,3.1,-0.477,4.158,0.775,5.312,-0.075,5.211
"liquoroso","tatto",-0.694,0.412,1.457,4.97,"gusto",1.073,11.764,1.212,0.41,9,4,1.589,0.031,-1.506,0,3.1,-0.477,4.158,0.775,5.312,-0.075,5.211
"liquoroso","udito",-0.83,0.147,1.457,4.97,"gusto",1.073,11.764,1.212,0.41,9,4,1.589,0.031,-1.506,0,3.1,-0.477,4.158,0.775,5.312,-0.075,5.211
"liquoroso","vista",0.102,2.118,1.457,4.97,"gusto",1.073,11.764,1.212,0.41,9,4,1.589,0.031,-1.506,0,3.1,-0.477,4.158,0.775,5.312,-0.075,5.211
"lisciato","gusto",-0.784,0.225,1.403,4.8,"tatto",0.33,10.039,1.002,0.463,8,6,1.735,0.047,-1.33,8,1.6,-0.721,3.684,-0.062,4.176,-0.482,4.368
"lisciato","olfatto",-0.817,0.154,1.403,4.8,"tatto",0.33,10.039,1.002,0.463,8,6,1.735,0.047,-1.33,8,1.6,-0.721,3.684,-0.062,4.176,-0.482,4.368
"lisciato","tatto",1.403,4.8,1.403,4.8,"tatto",0.33,10.039,1.002,0.463,8,6,1.735,0.047,-1.33,8,1.6,-0.721,3.684,-0.062,4.176,-0.482,4.368
"lisciato","udito",-0.678,0.45,1.403,4.8,"tatto",0.33,10.039,1.002,0.463,8,6,1.735,0.047,-1.33,8,1.6,-0.721,3.684,-0.062,4.176,-0.482,4.368
"lisciato","vista",1.206,4.41,1.403,4.8,"tatto",0.33,10.039,1.002,0.463,8,6,1.735,0.047,-1.33,8,1.6,-0.721,3.684,-0.062,4.176,-0.482,4.368
"liscio","gusto",-0.474,0.744,1.542,4.923,"tatto",0.947,10.643,1.105,0.455,6,697,3.797,6.288,0.799,10,1.4,0.912,6.684,-1.191,2.647,0.78,6.579
"liscio","olfatto",-0.793,0.079,1.542,4.923,"tatto",0.947,10.643,1.105,0.455,6,697,3.797,6.288,0.799,10,1.4,0.912,6.684,-1.191,2.647,0.78,6.579
"liscio","tatto",1.542,4.923,1.542,4.923,"tatto",0.947,10.643,1.105,0.455,6,697,3.797,6.288,0.799,10,1.4,0.912,6.684,-1.191,2.647,0.78,6.579
"liscio","udito",-0.551,0.59,1.542,4.923,"tatto",0.947,10.643,1.105,0.455,6,697,3.797,6.288,0.799,10,1.4,0.912,6.684,-1.191,2.647,0.78,6.579
"liscio","vista",1.223,4.308,1.542,4.923,"tatto",0.947,10.643,1.105,0.455,6,697,3.797,6.288,0.799,10,1.4,0.912,6.684,-1.191,2.647,0.78,6.579
"logico","gusto",-0.696,0.282,0.589,2.974,"vista",-0.94,6.756,1.236,0.398,6,517,3.679,4.784,0.68,4,1.8,0.954,6.737,-0.12,4.118,-0.087,5.105
"logico","olfatto",-0.683,0.308,0.589,2.974,"vista",-0.94,6.756,1.236,0.398,6,517,3.679,4.784,0.68,4,1.8,0.954,6.737,-0.12,4.118,-0.087,5.105
"logico","tatto",-0.498,0.692,0.589,2.974,"vista",-0.94,6.756,1.236,0.398,6,517,3.679,4.784,0.68,4,1.8,0.954,6.737,-0.12,4.118,-0.087,5.105
"logico","udito",0.348,2.5,0.589,2.974,"vista",-0.94,6.756,1.236,0.398,6,517,3.679,4.784,0.68,4,1.8,0.954,6.737,-0.12,4.118,-0.087,5.105
"logico","vista",0.589,2.974,0.589,2.974,"vista",-0.94,6.756,1.236,0.398,6,517,3.679,4.784,0.68,4,1.8,0.954,6.737,-0.12,4.118,-0.087,5.105
"longilineo","gusto",-0.844,0,1.521,4.973,"vista",-0.086,8.73,0.795,0.57,10,1,1.191,0.008,-2.108,2,3.35,-0.275,4.421,0.765,5.294,0.311,5.842
"longilineo","olfatto",-0.845,0,1.521,4.973,"vista",-0.086,8.73,0.795,0.57,10,1,1.191,0.008,-2.108,2,3.35,-0.275,4.421,0.765,5.294,0.311,5.842
"longilineo","tatto",0.788,3.486,1.521,4.973,"vista",-0.086,8.73,0.795,0.57,10,1,1.191,0.008,-2.108,2,3.35,-0.275,4.421,0.765,5.294,0.311,5.842
"longilineo","udito",-0.706,0.27,1.521,4.973,"vista",-0.086,8.73,0.795,0.57,10,1,1.191,0.008,-2.108,2,3.35,-0.275,4.421,0.765,5.294,0.311,5.842
"longilineo","vista",1.521,4.973,1.521,4.973,"vista",-0.086,8.73,0.795,0.57,10,1,1.191,0.008,-2.108,2,3.35,-0.275,4.421,0.765,5.294,0.311,5.842
"luccicante","gusto",-0.91,0,1.447,4.971,"vista",-1.888,5.515,0.408,0.901,10,130,3.083,1.208,0.082,2,2.35,0.256,5.278,-0.647,3.65,0.392,5.684
